Autor;Titel;OCR-Absatz;Passage;Aussage;Code des Typs;Annotator*in;Anmerkung;E1;Relation;E2;POST
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;"Der <e2>sentimentale Roman</e2><rel>wird beispielsweise von Mme de Souza („</rel><e1>Adèle de Sénange</e1>"", 1794) und Mme Cottin („Claire d’Albe"", 1799) fortgeschrieben; Mme de Genlis, eine entschiedene Gegnerin der Aufklärung, setzt den historischen Roman („Les chevaliers du cygne“, 1795) fort, und auch der Schauerroman erlebt mit den Werken Ducray-Duminils („Victor ou L’enfant de la forêt“, 1796) und Révéroni Saint-Cyrs („Pauliska ou La perversité moderne“, 1798) eine Kontinuität.";Adèle de Sénange about Sentimentalität;about;SH;;Adèle de Sénange;wird beispielsweise von Mme de Souza („;sentimentale Roman;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;"Der <e2>sentimentale Roman</e2><rel>wird beispielsweise von Mme de Souza („Adèle de Sénange"", 1794) und Mme </rel><e1>Cottin</e1> („Claire d’Albe"", 1799) fortgeschrieben; Mme de Genlis, eine entschiedene Gegnerin der Aufklärung, setzt den historischen Roman („Les chevaliers du cygne“, 1795) fort, und auch der Schauerroman erlebt mit den Werken Ducray-Duminils („Victor ou L’enfant de la forêt“, 1796) und Révéroni Saint-Cyrs („Pauliska ou La perversité moderne“, 1798) eine Kontinuität.";Sophie Ristaud Cottin topicInterest Sentimentalität;topicInterest;SH;;Cottin;"wird beispielsweise von Mme de Souza („Adèle de Sénange"", 1794) und Mme ";sentimentale Roman;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;"Der <e2>sentimentale Roman</e2><rel>wird beispielsweise von Mme de Souza („Adèle de Sénange"", 1794) und Mme Cottin („</rel><e1>Claire</e1> d’Albe"", 1799) fortgeschrieben; Mme de Genlis, eine entschiedene Gegnerin der Aufklärung, setzt den historischen Roman („Les chevaliers du cygne“, 1795) fort, und auch der Schauerroman erlebt mit den Werken Ducray-Duminils („Victor ou L’enfant de la forêt“, 1796) und Révéroni Saint-Cyrs („Pauliska ou La perversité moderne“, 1798) eine Kontinuität.";Claire d'Albe about Sentimentalität;about;SH;;Claire;"wird beispielsweise von Mme de Souza („Adèle de Sénange"", 1794) und Mme Cottin („";sentimentale Roman;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;"Der sentimentale Roman wird beispielsweise von Mme de Souza („Adèle de Sénange"", 1794) und Mme Cottin („Claire d’Albe"", 1799) fortgeschrieben; Mme <e1>de Genlis</e1>, eine entschiedene Gegnerin der Aufklärung, setzt den historischen Roman („Les chevaliers du cygne“, 1795) fort, und auch der Schauerroman erlebt mit den Werken Ducray-Duminils („Victor ou L’enfant de la forêt“, 1796) und Révéroni Saint-Cyrs („Pauliska ou La perversité moderne“, 1798) eine Kontinuität.";Félicité de Genlis topicInterest Geschichte;topicInterest;SH;;de Genlis;;;ND
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;"Der sentimentale Roman wird beispielsweise von Mme de Souza („Adèle de Sénange"", 1794) und Mme Cottin („Claire d’Albe"", 1799) fortgeschrieben; Mme de Genlis, eine entschiedene Gegnerin der Aufklärung, setzt den historischen Roman („<e1>Les chevaliers du cygne</e1>“, 1795) fort, und auch der Schauerroman erlebt mit den Werken Ducray-Duminils („Victor ou L’enfant de la forêt“, 1796) und Révéroni Saint-Cyrs („Pauliska ou La perversité moderne“, 1798) eine Kontinuität.";Les chevaliers du cygne about Geschichte;about;SH;;Les chevaliers du cygne;;;ND
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;Obschon das Romanoeuvre des <e1>Marquis de Sade</e1><rel> das vor und während der Revolution im Gefängnis entsteht, die Entgrenzung der menschlichen </rel><e2>Leidenschaften</e2> feiert, setzt es die Strömung des erotisch-libertinistischcn Romans ohne wesentliche narratologischc Neuerungen fort.;Marquis de Sade topicInterest Leidenschaft;topicInterest;SH;;Marquis de Sade; das vor und während der Revolution im Gefängnis entsteht, die Entgrenzung der menschlichen ;Leidenschaften;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;"Thematisch spiegelt sich die Revolution dagegen in dem <e2>Emigrantenroman</e2><rel>wider, den </rel><e1>Sénac de Meilhan</e1> 1797 mit „L’émigré"" begründet.";Sénac de Meilhan topicInterest Emigration;topicInterest;SH;;Sénac de Meilhan;wider, den ;Emigrantenroman;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;34;"Thematisch spiegelt sich die Revolution dagegen in dem <e2>Emigrantenroman</e2><rel>wider, den Sénac de Meilhan 1797 mit „</rel><e1>L’émigré</e1>"" begründet.";L’émigré about Emigration;about;SH;;L’émigré;wider, den Sénac de Meilhan 1797 mit „;Emigrantenroman;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „</rel><e1>Mémoires</e1>“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";Mémoires about Autobiographie;about;SH;;Mémoires;heraus, wie sie die 1795 postum veröffentlichten „;autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme </rel><e1>Roland</e1>, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";Madame Roland topicInterest Autobiographie;topicInterest;SH;;Roland;heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme ;autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „</rel><e1>Monsieur Nicolas</e1>“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";Monsieur Nicolas about Autobiographie;about;SH;;Monsieur Nicolas;heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „;autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von </rel><e1>Rétif de la Bretonne</e1> und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";Rétif de la Bretonne topicInterest Autobiographie;topicInterest;SH;;Rétif de la Bretonne;heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von ;autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „</rel><e1>Mémoires d’un père pour servir à l’instruction des enfants</e1>“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";Mémoires d’un père pour servir à l’instruction des enfants about Autobiographie;about;SH;;Mémoires d’un père pour servir à l’instruction des enfants;heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „;autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten </rel><e1>Marmontel</e1> belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";Jean-François Marmontel topicInterest Autobiographie;topicInterest;SH;;Marmontel;heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten ;autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „</rel><e1>La jeune captive</e1>"" von André Chénier oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";La jeune captive about Autobiographie;about;SH;;La jeune captive;"heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „";autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von </rel><e1>André Chénier</e1> oder Rouchers „Consolations de ma captivité"" (postum 1797) bezeugen.";André Chénier topicInterest Autobiographie;topicInterest;SH;;André Chénier;"heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von ";autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder </rel><e1>Roucher</e1>s „Consolations de ma captivité"" (postum 1797) bezeugen.";Jean Antoine Roucher topicInterest Autobiographie;topicInterest;SH;;Roucher;"heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder ";autobiographische Schreibweisen;
Bauer-Funke, Cerstin;Die französische Literatur des 18. Jahrhunderts: Historische Entwicklung;35;"Daher bildet sich eine Vorliebe für <e2>autobiographische Schreibweisen</e2><rel>heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „</rel><e1>Consolations de ma captivité</e1>"" (postum 1797) bezeugen.";Consolations de ma captivité about Autobiographie;about;SH;;Consolations de ma captivité;"heraus, wie sie die 1795 postum veröffentlichten „Mémoires“ der Mme Roland, „Monsieur Nicolas“ von Rétif de la Bretonne und die „Mémoires d’un père pour servir à l’instruction des enfants“ (1800 publiziert) des Enzyklopädisten Marmontel belegen; auch die Lyrik vollführt diese Wendung zur intimen und melancholischen Dichtung, wie es etwa die im Gefängnis und kurz vor seinem Tod verfaßte Ode „La jeune captive"" von André Chénier oder Rouchers „";autobiographische Schreibweisen;
