Unnamed: 0;Autor;Titel;Seite;Passage;Aussage;Code des Typs;Annotator/in;E1;Relation;E2;Anmerkung
713;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans.] Auf Fabel und</rel> <e2>kontinuierliche Handlung wurde verzichtet</e2>. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.;Jacques le fataliste et son maître describedAs nicht kontinuierlich;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans.] Auf Fabel und;kontinuierliche Handlung wurde verzichtet;
714;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1>alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener<e2>erzählerischer Genres</e2> und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.;Jacques le fataliste et son maître describedAs erzählerisch;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener;erzählerischer Genres;
715;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und</rel> <e2>pathetische</e2>, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.;Jacques le fataliste et son maître describedAs pathetisch;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und;pathetische;
716;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische</rel>, <e2>satirische</e2>, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.;Jacques le fataliste et son maître describedAs satirisch;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische;satirische;
717;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische</rel>, <e2>ironische</e2>, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.;Jacques le fataliste et son maître describedAs ironisch;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische;ironische;
718;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische</rel>, <e2>burleske</e2> und humoristische Gestaltungsweisen und Töne wechseln einander ab.;Jacques le fataliste et son maître describedAs burlesk;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische;burleske;
719;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und</rel> <e2>humoristische Gestaltungsweisen</e2> und Töne wechseln einander ab.;Jacques le fataliste et son maître describedAs humoristisch;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans.] Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und;humoristische Gestaltungsweisen;
720;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der</rel> <e2>Widersprüchlichkeit</e2> der verschiedenen sozialen, moralischen und philosophischen Standpunkte und Anschauungen relativiert Diderot im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als Mitspieler auf, der das direkte Gespräch mit dem Leser führt.;Jacques le fataliste et son maître describedAs widersprüchlich;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der;Widersprüchlichkeit;
721;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen</rel> <e2>sozialen</e2>, moralischen und philosophischen Standpunkte und Anschauungen relativiert Diderot im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als Mitspieler auf, der das direkte Gespräch mit dem Leser führt.;Jacques le fataliste et son maître describedAs sozial;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen;sozialen;
722;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen sozialen</rel>, <e2>moralischen</e2>  undphilosophischen Standpunkte und Anschauungen relativiert Diderot im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als Mitspieler auf, der das direkte Gespräch mit dem Leser führt.;Jacques le fataliste et son maître describedAs moralisch;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen sozialen;moralischen;
723;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt <e1>Jacques le Fataliste</e1> <rel>alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen sozialen, moralischen und</rel> <e2>philosophischen Standpunkte</e2> und Anschauungen relativiert Diderot im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als Mitspieler auf, der das direkte Gespräch mit dem Leser führt.;Jacques le fataliste et son maître describedAs philosophisch;describedAs;SH;Jacques le Fataliste;alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen sozialen, moralischen und;philosophischen Standpunkte;
724;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt Jacques le Fataliste alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen sozialen, moralischen und philosophischen Standpunkte und Anschauungen relativiert <e1>Diderot</e1><rel>im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als </rel><e2>Mitspieler</e2> auf, der das direkte Gespräch mit dem Leser führt.;Denis Diderot describedAs Mitspieler;describedAs;SH;Diderot;im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als ;Mitspieler;
725;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;[Wie bereits angedeutet sprengt Jacques le Fataliste alle Formen und Regeln des traditionellen Romans. Auf Fabel und kontinuierliche Handlung wurde verzichtet. Elemente verschiedener erzählerischer Genres und pathetische, satirische, ironische, burleske und humoristische Gestaltungsweisen und Töne wechseln einander ab.] Mit der Hervorkehrung der Widersprüchlichkeit der verschiedenen sozialen, moralischen und philosophischen Standpunkte und Anschauungen relativiert <e1>Diderot</e1><rel>im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als Mitspieler auf, der das direkte Gespräch mit dem </rel><e2>Leser</e2> führt.;Denis Diderot IsRelatedTo Leser;IsRelatedTo*;SH;Diderot;im Roman zugleich den Erzählerstandpunkt und die Standpunkte der handelnden Personen. Der Verfasser tritt als Mitspieler auf, der das direkte Gespräch mit dem ;Leser;*IsRelatedTo hier passend?
726;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;Diderot wendet sich auch ausdrücklich dagegen, daß sein Werk als Roman betrachtet werde. Bewußt hat er auf alle romanesken Mittel verzichtet.;Jacques le fataliste et son maître IsDissimlarTo Roman;IsDissimilarTo;SH;;relation out of scope;;L: No subj
727;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;616;Diderot wendet sich auch ausdrücklich dagegen, daß sein Werk als Roman betrachtet werde. Bewußt hat er auf alle romanesken Mittel verzichtet.;Jacques le fataliste et son maître describedAs nicht romanesk;describedAs;SH;Not Found;relation out of scope;Not Found;L: No subj
728;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;617;"In Anlehnung an seine früheren theoretischen <e2>Erörtungen</e2><rel>(</rel><e1>Eloge de Richardson</e1>; theoretischer Anhang zu Les deux amis de Bourbonne) will er auch hier historisches Geschehen gestalten, was bei ihm nicht etwas Geschichtliches bedeutet, sondern vielmehr konkrete, tatsächliche Begebenheiten. „Ich schreibe Geschichte“, sagt Diderot über Jacques le Fataliste, „das hier ist kein Roman.“";Eloge de Richardson Genre Erörterung;Genre;SH;Eloge de Richardson;relation out of scope;Erörtungen;
729;Rolf Geißler, Manfred Starke (Winfried Schröder);Der moralisierende Charakter des spätaufklärerischen Romans in seiner Bedeutung für die Vorbereitung der bürgerlichen Gesellschaft;617;"In Anlehnung an seine früheren <e2>theoretischen Erörtungen</e2><rel>(</rel><e1>Eloge de Richardson</e1>; theoretischer Anhang zu Les deux amis de Bourbonne) will er auch hier historisches Geschehen gestalten, was bei ihm nicht etwas Geschichtliches bedeutet, sondern vielmehr konkrete, tatsächliche Begebenheiten. „Ich schreibe Geschichte“, sagt Diderot über Jacques le Fataliste, „das hier ist kein Roman.“";Eloge de Richardson describedAs theoretisch;describedAs;SH;Eloge de Richardson;relation out of scope;theoretischen Erörtungen;
