Autor;Titel;Seite;Passage;Aussage;Code des Typs;Annotator/in;Anmerkung;E1;Relation;E2;POST
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;An die Seite traditioneller Darstellungsästhetik treten <e2>geschmacks und wirkungsästhetische Ansätze</e2><rel> unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, </rel><e1>Voltaire</e1>, Batteux, Montesquieu und Marmontel beschäftigen sich mit der Analyse des Geschmacksbegriffs.;Voltaire topicInterest Geschmack;topicInterest;SH;;Voltaire; unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, ;geschmacks und wirkungsästhetische Ansätze;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;An die Seite traditioneller Darstellungsästhetik treten <e2>geschmacks und wirkungsästhetische Ansätze</e2><rel> unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, Voltaire, </rel><e1>Batteux</e1>, Montesquieu und Marmontel beschäftigen sich mit der Analyse des Geschmacksbegriffs.;Charles Batteux topicInterest Geschmack;topicInterest;SH;;Batteux; unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, Voltaire, ;geschmacks und wirkungsästhetische Ansätze;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;An die Seite traditioneller Darstellungsästhetik treten <e2>geschmacks und wirkungsästhetische Ansätze</e2><rel> unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, Voltaire, Batteux, </rel><e1>Montesquieu</e1> und Marmontel beschäftigen sich mit der Analyse des Geschmacksbegriffs.;Montesquieu topicInterest Geschmack;topicInterest;SH;;Montesquieu; unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, Voltaire, Batteux, ;geschmacks und wirkungsästhetische Ansätze;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;An die Seite traditioneller Darstellungsästhetik treten <e2>geschmacks und wirkungsästhetische Ansätze</e2><rel> unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, Voltaire, Batteux, Montesquieu und </rel><e1>Marmontel</e1> beschäftigen sich mit der Analyse des Geschmacksbegriffs.;Jean-François Marmontel topicInterest Geschmack;topicInterest;SH;;Marmontel; unterschiedlicher Herkunft: Italienische Autoren wie Muratori, englische wie Hume, französische wie Madame Dacier, Voltaire, Batteux, Montesquieu und ;geschmacks und wirkungsästhetische Ansätze;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;Schon <e1>Dubos</e1><rel>fragt wirkungsästhetisch nach dem Wesen </rel><e2>ästhetischer Erfahrung</e2> und der Rolle von Emotionen. ;Jean-Baptiste Dubos topicInterest Ästhetik;topicInterest;SH;;Dubos;fragt wirkungsästhetisch nach dem Wesen;ästhetischer Erfahrung;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;Schon <e1>Dubos</e1> <rel>fragt wirkungsästhetisch nach dem Wesen ästhetischer Erfahrung und der Rolle von</rel> <e2>Emotionen</e2>. ;Jean-Baptiste Dubos topicInterest Gefühle;topicInterest;SH;;Dubos;fragt wirkungsästhetisch nach dem Wesen ästhetischer Erfahrung und der Rolle von;Emotionen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205;>Sentiment< und >sensibilité< dominieren die Epoche der literarischen <e2>Empfindsamkeit</e2><rel> der freilich eine gewissermaßen gefühllose Aufklärung entspricht, die ästhetisch Wirkungen bis hin zu </rel><e1>Sade</e1> zeitigen wird.;Marquis de Sade topicInterest Empfindsamkeit;topicInterest;SH;;Sade; der freilich eine gewissermaßen gefühllose Aufklärung entspricht, die ästhetisch Wirkungen bis hin zu ;Empfindsamkeit;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205-206;Künstler, Schriftsteller und sensualistisch geprägte Aufklärer wie <e1>Condillac</e1> <rel>und Diderot erörtern nach Dubos die Auswirkungen der</rel> <e2>Künste</e2> auf die >sensibilité< der Rezipienten und fragen, was aus welchem Grund ästhetisches Wohlgefallen und Lust auslöst, wie Schmerz im ästhetischen Erleben sublimiert wird, welche Rangfolge Empfindungen und Emotionen im ästhetischen Erleben haben, wo Schmerz in Lust übergeht und wie sich starke Empfindungen ästhetisch adäquat umsetzen lassen.;Étienne Bonnot de Condillac topicInterest Kunst;topicInterest;SH;;Condillac;und Diderot erörtern nach Dubos die Auswirkungen der;Künste;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205-206;Künstler, Schriftsteller und sensualistisch geprägte Aufklärer wie Condillac und <e1>Diderot</e1> <rel>erörtern nach Dubos die Auswirkungen der</rel> <e2>Künste</e2> auf die >sensibilité< der Rezipienten und fragen, was aus welchem Grund ästhetisches Wohlgefallen und Lust auslöst, wie Schmerz im ästhetischen Erleben sublimiert wird, welche Rangfolge Empfindungen und Emotionen im ästhetischen Erleben haben, wo Schmerz in Lust übergeht und wie sich starke Empfindungen ästhetisch adäquat umsetzen lassen.;Denis Diderot topicInterest Kunst;topicInterest;SH;;Diderot;erörtern nach Dubos die Auswirkungen der;Künste;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205-206;Künstler, Schriftsteller und sensualistisch geprägte Aufklärer wie <e1>Condillac</e1><rel>und Diderot erörtern nach Dubos die Auswirkungen der Künste auf die >sensibilité< der Rezipienten und fragen, was aus welchem Grund </rel><e2>ästhetisches Wohlgefallen</e2> und Lust auslöst, wie Schmerz im ästhetischen Erleben sublimiert wird, welche Rangfolge Empfindungen und Emotionen im ästhetischen Erleben haben, wo Schmerz in Lust übergeht und wie sich starke Empfindungen ästhetisch adäquat umsetzen lassen.;Étienne Bonnot de Condillac topicInterest Ästhetik;topicInterest;SH;;Condillac;und Diderot erörtern nach Dubos die Auswirkungen der Künste auf die >sensibilité< der Rezipienten und fragen, was aus welchem Grund ;ästhetisches Wohlgefallen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;205-206;Künstler, Schriftsteller und sensualistisch geprägte Aufklärer wie Condillac und <e1>Diderot</e1><rel>erörtern nach Dubos die Auswirkungen der Künste auf die >sensibilité< der Rezipienten und fragen, was aus welchem Grund </rel><e2>ästhetisches Wohlgefallen</e2> und Lust auslöst, wie Schmerz im ästhetischen Erleben sublimiert wird, welche Rangfolge Empfindungen und Emotionen im ästhetischen Erleben haben, wo Schmerz in Lust übergeht und wie sich starke Empfindungen ästhetisch adäquat umsetzen lassen.;Denis Diderot topicInterest Ästhetik;topicInterest;SH;;Diderot;erörtern nach Dubos die Auswirkungen der Künste auf die >sensibilité< der Rezipienten und fragen, was aus welchem Grund ;ästhetisches Wohlgefallen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;Bei <e1>Jean-Pierre de Crousaz</e1><rel>(Théorie du beau, 1715) verbinden sich noch stark ästhetische und moralische Aspekte von </rel><e2>Kunst</e2>.;Jean-Pierre de Crousaz topicInterest Kunst;topicInterest;SH;;Jean-Pierre de Crousaz;(Théorie du beau, 1715) verbinden sich noch stark ästhetische und moralische Aspekte von ;Kunst;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;Bei Jean-Pierre de Crousaz (<e1>Théorie du beau</e1><rel> 1715) verbinden sich noch stark ästhetische und moralische Aspekte von </rel><e2>Kunst</e2>.;Théorie du beau about Kunst;about;SH;;Théorie du beau; 1715) verbinden sich noch stark ästhetische und moralische Aspekte von ;Kunst;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;Während die erste Jahrhunderthälfte weitgehend dem Vorbild der französischen Klassik verpflichtet bleibt, steht die zweite Jahrhunderthälfte u. a. im Zeichen der (europaweit wirksamen) <e2>Antikerezeption</e2><rel></rel><e1>Johann Joachim</e1> Winckelmanns.;Johann Joachim Winkelmann topicInterest Antike;topicInterest;SH;;Johann Joachim;;Antikerezeption;RTS
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;"[Wo sie dem klassizistischen Paradigma nicht mehr folgt, entmachtet die Ästhetik des >siecle des Lumières< die Rationalität, bricht mit dem Prinzip der Normativität und überantwortet das Kunstwerk der kreativen <e2>Fantasie</e2><rel> Empfindsamkeit, Einfühlungsvermögen und >enthousiasme< spielen in der ästhetischen Erfahrung ineinander.] Sensualistische, biologistisch-vitalistische und medizinische Imaginations- und Traumtheorien eröffnen den Künsten und speziell der Literatur den durch die zeitgenössische Naturgeschichte ausgeleuchteten Bereich des Exzentrischen, Missgestalteten und Monströsen; hier knüpfen der Schauerroman (>gothic novel<), das Erzählwerk </rel><e1>Sade</e1>s und die Kunst Goyas an.";Marquis de Sade topicInterest Fantasie*;topicInterest;SH;;Sade;" Empfindsamkeit, Einfühlungsvermögen und >enthousiasme< spielen in der ästhetischen Erfahrung ineinander.] Sensualistische, biologistisch-vitalistische und medizinische Imaginations- und Traumtheorien eröffnen den Künsten und speziell der Literatur den durch die zeitgenössische Naturgeschichte ausgeleuchteten Bereich des Exzentrischen, Missgestalteten und Monströsen; hier knüpfen der Schauerroman (>gothic novel<), das Erzählwerk ";Fantasie;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;"[Wo sie dem klassizistischen Paradigma nicht mehr folgt, entmachtet die Ästhetik des >siecle des Lumières< die Rationalität, bricht mit dem Prinzip der Normativität und überantwortet das Kunstwerk der kreativen Fantasie: Empfindsamkeit, Einfühlungsvermögen und >enthousiasme< spielen in der ästhetischen Erfahrung ineinander.] Sensualistische, biologistisch-vitalistische und medizinische Imaginations- und <e2>Traumtheorien</e2><rel>eröffnen den Künsten und speziell der Literatur den durch die zeitgenössische Naturgeschichte ausgeleuchteten Bereich des Exzentrischen, Missgestalteten und Monströsen; hier knüpfen der Schauerroman (>gothic novel<), das Erzählwerk </rel><e1>Sade</e1>s und die Kunst Goyas an.";Marquis de Sade topicInterest Traum;topicInterest;SH;;Sade;"eröffnen den Künsten und speziell der Literatur den durch die zeitgenössische Naturgeschichte ausgeleuchteten Bereich des Exzentrischen, Missgestalteten und Monströsen; hier knüpfen der Schauerroman (>gothic novel<), das Erzählwerk ";Traumtheorien;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;[Wo sie dem klassizistischen Paradigma nicht mehr folgt, entmachtet die Ästhetik des >siecle des Lumières< die Rationalität, bricht mit dem Prinzip der Normativität und überantwortet das Kunstwerk der kreativen Fantasie: Empfindsamkeit, Einfühlungsvermögen und >enthousiasme< spielen in der ästhetischen Erfahrung ineinander.] Sensualistische, biologistisch-vitalistische und medizinische Imaginations- und Traumtheorien eröffnen den Künsten und speziell der Literatur den durch die zeitgenössische Naturgeschichte ausgeleuchteten Bereich des Exzentrischen, Missgestalteten und <e2>Monströsen</e2><rel> hier knüpfen der Schauerroman (>gothic novel<), das Erzählwerk </rel><e1>Sade</e1>s und die Kunst Goyas an.;Marquis de Sade topicInterest Monster*;topicInterest;SH;*in Liste Fantastik;Sade; hier knüpfen der Schauerroman (>gothic novel<), das Erzählwerk ;Monströsen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;In <e1>Diderot</e1><rel> Genie</rel><e2>ästhetik</e2> werden >enthousiasme< und >énergie< zu Schlüsselkonzepten.;Denis Diderot topicInterest Ästhetik;topicInterest;SH;;Diderot; Genie;ästhetik;RTS
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;In <e1>Diderot</e1>s Genieästhetik werden >enthousiasme< und >énergie< zu Schlüsselkonzepten.;Denis Diderot topicInterest Energie;topicInterest;SH;"* ""Monströses""";Diderot;;Not Found;RTS
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;"Das traditionelle Konzept des <e2>Erhabenen</e2><rel>wird im 18. Jh. zu einem erfolgreichen, häufig psychologisierten Konzept; 1757 wird es von </rel><e1>Edmund Burke</e1> maßgeblich definiert und von Kant in der Kritik der Urteilskraft konzeptualisiert.";Edmund Burke topicInterest Erhaben;topicInterest;SH;;Edmund Burke;"wird im 18. Jh. zu einem erfolgreichen, häufig psychologisierten Konzept; 1757 wird es von ";Erhabenen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;"Das traditionelle Konzept des <e2>Erhabenen</e2><rel>wird im 18. Jh. zu einem erfolgreichen, häufig psychologisierten Konzept; 1757 wird es von Edmund Burke maßgeblich definiert und von </rel><e1>Kant</e1> in der Kritik der Urteilskraft konzeptualisiert.";Immanuel Kant topicInterest Erhaben;topicInterest;SH;;Kant;"wird im 18. Jh. zu einem erfolgreichen, häufig psychologisierten Konzept; 1757 wird es von Edmund Burke maßgeblich definiert und von ";Erhabenen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;"Das traditionelle Konzept des <e2>Erhabenen</e2><rel>wird im 18. Jh. zu einem erfolgreichen, häufig psychologisierten Konzept; 1757 wird es von Edmund Burke maßgeblich definiert und von Kant in der </rel><e1>Kritik der Urteilskraft</e1> konzeptualisiert.";Kritik der Urteilskraft about Erhaben;about;SH;;Kritik der Urteilskraft;"wird im 18. Jh. zu einem erfolgreichen, häufig psychologisierten Konzept; 1757 wird es von Edmund Burke maßgeblich definiert und von Kant in der ";Erhabenen;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;<e2>Fiktion</e2><rel> die Fiktionalität thematisiert, ist ein grundlegendes Merkmal der fortgeschrittenen Poetik des Dix-Huitième zwischen </rel><e1>Dubos</e1>, Batteux und Diderot.;Jean-Baptiste Dubos topicInterest Fiktion;topicInterest;SH;;Dubos; die Fiktionalität thematisiert, ist ein grundlegendes Merkmal der fortgeschrittenen Poetik des Dix-Huitième zwischen ;Fiktion;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;<e2>Fiktion</e2><rel> die Fiktionalität thematisiert, ist ein grundlegendes Merkmal der fortgeschrittenen Poetik des Dix-Huitième zwischen Dubos, </rel><e1>Batteux</e1> und Diderot.;Charles Batteux topicInterest Fiktion;topicInterest;SH;;Batteux; die Fiktionalität thematisiert, ist ein grundlegendes Merkmal der fortgeschrittenen Poetik des Dix-Huitième zwischen Dubos, ;Fiktion;
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;206;<e2>Fiktion</e2><rel> die Fiktionalität thematisiert, ist ein grundlegendes Merkmal der fortgeschrittenen Poetik des Dix-Huitième zwischen Dubos, Batteux und </rel><e1>Diderot</e1>.;Denis Diderot topicInterest Fiktion;topicInterest;SH;;Diderot; die Fiktionalität thematisiert, ist ein grundlegendes Merkmal der fortgeschrittenen Poetik des Dix-Huitième zwischen Dubos, Batteux und ;Fiktion;
