Autor;Titel;Passage;Aussage;Code des Typs;E1;Relation;E2;POST;Seite;Annotator/in;Nr
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Locke hatte 1697 mit seinem Essay Of the conduct of the understanding ein frühes Manifest <e2>aufklärerischer Epistemologie</e2><rel>und Methodologie verfasst, und ein Essay Kants greift die Fragestellung am Ausgang der Aufklärung 1786 noch einmal auf: </rel><e1>Was heißt: Sich im Denken orientieren</e1>?;Was heißt: Sich im Denken orientieren? about Aufklärung;about;Was heißt: Sich im Denken orientieren;und Methodologie verfasst, und ein Essay Kants greift die Fragestellung am Ausgang der Aufklärung 1786 noch einmal auf: ;aufklärerischer Epistemologie;nan;199;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Als übergreifendes philosophisches Paradigma kann der <e2>Empirismus</e2><rel>gelten, dessen wichtigster frühneuzeitlicher Vertreter </rel><e1>Francis Bacon</e1> und dessen maßgeblicher Theoretiker Locke ist.;Francis Bacon topicInterest Empirismus;topicInterest;Francis Bacon;gelten, dessen wichtigster frühneuzeitlicher Vertreter ;Empirismus;nan;199;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Als übergreifendes philosophisches Paradigma kann der <e2>Empirismus</e2><rel>gelten, dessen wichtigster frühneuzeitlicher Vertreter Francis Bacon und dessen maßgeblicher Theoretiker </rel><e1>Locke</e1> ist.;John Locke topicInterest Empirismus;topicInterest;Locke;gelten, dessen wichtigster frühneuzeitlicher Vertreter Francis Bacon und dessen maßgeblicher Theoretiker ;Empirismus;nan;199;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;<e1>Kant</e1><rel>fordert in seiner Antwort auf die Frage, was </rel><e2>Aufklärung</e2> sei, in schöner Klarheit: »Sapere aude! Habe Mut, dich deines eigenen Verstandes zu bedienen! Ist also der Wahlspruch der Aufklärung.«;Immanuel Kant topicInterest Aufklärung;topicInterest;Kant;fordert in seiner Antwort auf die Frage, was ;Aufklärung;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Angeregt vor allem von <e1>Bacon</e1> <rel>und Descartes, bildet sich in der Frühaufklärung eine gehaltvolle Theorie des</rel> <e2>Vorurteils</e2> aus.;Francis Bacon topicInterest Vorteile;topicInterest;Bacon;und Descartes, bildet sich in der Frühaufklärung eine gehaltvolle Theorie des;Vorurteils;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Angeregt vor allem von Bacon und <e1>Descartes</e1> <rel>, bildet sich in der Frühaufklärung eine gehaltvolle Theorie des</rel> <e2>Vorurteils</e2> aus.;René Descartes topicInterest Vorteile;topicInterest;Descartes;bildet sich in der Frühaufklärung eine gehaltvolle Theorie des;Vorurteils;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Deren radikale Form, der <e2>Pyrrhonismus</e2><rel> bildet eine der Hauptlinien aufklärerischer Philosophie zwischen </rel><e1>Bayle</e1> und Hume und spielt für das Entstehen moderner Wissenschaft (z.B. als Historischer Pyrrhonismus für die Geschichtswissenschaft bei Nicolas Fréret), in der Religionskritik und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei Diderot) eine erhebliche Rolle.;Pierre Bayle topicInterest Zweifel, Skepsis, Pyrrhonismus;topicInterest;Bayle;bildet eine der Hauptlinien aufklärerischer Philosophie zwischen;Pyrrhonismus;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Deren radikale Form, der <e2>Pyrrhonismus</e2><rel> bildet eine der Hauptlinien aufklärerischer Philosophie zwischen Bayle und </rel><e1>Hume</e1> und spielt für das Entstehen moderner Wissenschaft (z.B. als Historischer Pyrrhonismus für die Geschichtswissenschaft bei Nicolas Fréret), in der Religionskritik und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei Diderot) eine erhebliche Rolle.;David Hume topicInterest Zweifel, Skepsis, Pyrrhonismus;topicInterest;Hume;bildet eine der Hauptlinien aufklärerischer Philosophie zwischen Bayle und;Pyrrhonismus;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Deren radikale Form, der <e2>Pyrrhonismus</e2><rel> bildet eine der Hauptlinien aufklärerischer Philosophie zwischen Bayle und Hume und spielt für das Entstehen moderner Wissenschaft (z.B. als Historischer Pyrrhonismus für die Geschichtswissenschaft bei </rel><e1>Nicolas Fréret</e1>), in der Religionskritik und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei Diderot) eine erhebliche Rolle.;Nicolas Fréret topicInterest Zweifel, Skepsis, Pyrrhonismus;topicInterest;Nicolas Fréret;bildet eine der Hauptlinien aufklärerischer Philosophie zwischen Bayle und Hume und spielt für das Entstehen moderner Wissenschaft (z.B. als Historischer Pyrrhonismus für die Geschichtswissenschaft bei;Pyrrhonismus;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Deren radikale Form, der Pyrrhonismus, bildet eine der Hauptlinien aufklärerischer Philosophie zwischen Bayle und Hume und spielt für das Entstehen moderner Wissenschaft (z.B. als Historischer Pyrrhonismus für die <e2>Geschichtswissenschaft</e2><rel>bei </rel><e1>Nicolas Fréret</e1>), in der Religionskritik und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei Diderot) eine erhebliche Rolle.;Nicolas Fréret topicInterest Geschichte;topicInterest;Nicolas Fréret;bei ;Geschichtswissenschaft;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Deren radikale Form, der Pyrrhonismus, bildet eine der Hauptlinien aufklärerischer Philosophie zwischen Bayle und Hume und spielt für das Entstehen moderner Wissenschaft (z.B. als Historischer Pyrrhonismus für die Geschichtswissenschaft bei Nicolas Fréret), in der <e2>Religionskritik</e2><rel>und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei </rel><e1>Diderot</e1>) eine erhebliche Rolle.;Denis Diderot topicInterest Religion;topicInterest;Diderot;und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei ;Religionskritik;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Deren radikale Form, der Pyrrhonismus, bildet eine der Hauptlinien aufklärerischer Philosophie zwischen Bayle und Hume und spielt für das Entstehen moderner Wissenschaft (z.B. als Historischer Pyrrhonismus für die Geschichtswissenschaft bei Nicolas Fréret), in der <e2>Religionskritik</e2><rel>und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei </rel><e1>Diderot</e1>) eine erhebliche Rolle.;Denis Diderot topicInterest Kritik;topicInterest;Diderot;und auch in literarischen Bearbeitungen erkenntnistheoretischer und ethischer Fragen (deutlich z.B. bei ;Religionskritik;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Skeptizismus, Empirismus und Sensualismus verhindern den »dogmatischen Schlummer« der <e2>Vernunft</e2><rel> von dem </rel><e1>Kant</e1> in der Vorrede zu seiner Kritik der reinen Vernunft (1781/1787) spricht.;Immanuel Kant topicInterest Vernunft;topicInterest;Kant;von dem;Vernunft;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Skeptizismus, Empirismus und Sensualismus verhindern den »dogmatischen Schlummer« der <e2>Vernunft</e2><rel> von dem Kant in der Vorrede zu seiner </rel><e1>Kritik der reinen Vernunft</e1> (1781/1787) spricht.;Kritik der reinen Vernunft about Vernunft;about;Kritik der reinen Vernunft;von dem Kant in der Vorrede zu seiner;Vernunft;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Die aufklärerisch-epikureische Philosophie des <e2>Glücks</e2><rel>wird unter sensualistischem Einfluss (</rel><e1>Essai de philosophie morale</e1> des Mathematikers Maupertuis, 1747) regelrecht systematisiert.;Essai de philosophie morale about Glück;about;Essai de philosophie morale;wird unter sensualistischem Einfluss (;Glücks;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Die aufklärerisch-epikureische Philosophie des <e2>Glücks</e2><rel>wird unter sensualistischem Einfluss (Essai de philosophie morale des Mathematikers </rel><e1>Maupertuis</e1>, 1747) regelrecht systematisiert.;Maupertuis topicInterest Glück;topicInterest;Maupertuis;wird unter sensualistischem Einfluss (Essai de philosophie morale des Mathematikers ;Glücks;nan;200;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Zur Debatte steht auch die Alternative zwischen einer einheitlichen, immer und überall geltenden <e2>Vernunftmoral</e2><rel>und einem ethischen Pluralismus, demzufolge Moral von zeitlich und lokal begrenzter Gültigkeit ist (so die Position </rel><e1>La Mettrie</e1>s und Diderots) und der zum radikalen ethischen Relativismus und Immoralismus im Werk des Marquis de Sade führt.;Julien Offray de La Mettrie topicInterest Moral;topicInterest;La Mettrie;und einem ethischen Pluralismus, demzufolge Moral von zeitlich und lokal begrenzter Gültigkeit ist (so die Position ;Vernunftmoral;nan;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Zur Debatte steht auch die Alternative zwischen einer einheitlichen, immer und überall geltenden <e2>Vernunftmoral</e2><rel>und einem ethischen Pluralismus, demzufolge Moral von zeitlich und lokal begrenzter Gültigkeit ist (so die Position La Mettries und </rel><e1>Diderot</e1>s) und der zum radikalen ethischen Relativismus und Immoralismus im Werk des Marquis de Sade führt.;Denis Diderot topicInterest Moral;topicInterest;Diderot;und einem ethischen Pluralismus, demzufolge Moral von zeitlich und lokal begrenzter Gültigkeit ist (so die Position La Mettries und ;Vernunftmoral;nan;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Zur Debatte steht auch die Alternative zwischen einer einheitlichen, immer und überall geltenden <e2>Vernunftmoral</e2><rel>und einem ethischen Pluralismus, demzufolge Moral von zeitlich und lokal begrenzter Gültigkeit ist (so die Position La Mettries und Diderots) und der zum radikalen ethischen Relativismus und Immoralismus im Werk des </rel><e1>Marquis de Sade</e1> führt.;Marquis de Sade topicInterest Moral;topicInterest;Marquis de Sade;und einem ethischen Pluralismus, demzufolge Moral von zeitlich und lokal begrenzter Gültigkeit ist (so die Position La Mettries und Diderots) und der zum radikalen ethischen Relativismus und Immoralismus im Werk des ;Vernunftmoral;nan;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Von zentraler Bedeutung für die Aufklärung ist die Anthropologie, die einen starken Akzent auf die vergleichende Ethnologie setzt (der zivilisierte Mensch im Gegensatz zum >barbare< oder zum >bon sauvage<) und mit neuem Interesse das Rätsel der <e2>Sprachentstehung</e2><rel>zu lösen versucht (wie in den Sprachentstehungstheorien bei </rel><e1>Condillac</e1> oder Rousseau).;Étienne Bonnot de Condillac topicInterest Sprache;topicInterest;Condillac;zu lösen versucht (wie in den Sprachentstehungstheorien bei ;Sprachentstehung;nan;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Von zentraler Bedeutung für die Aufklärung ist die Anthropologie, die einen starken Akzent auf die vergleichende Ethnologie setzt (der zivilisierte Mensch im Gegensatz zum >barbare< oder zum >bon sauvage<) und mit neuem Interesse das Rätsel der <e2>Sprachentstehung</e2><rel>zu lösen versucht (wie in den Sprachentstehungstheorien bei Condillac oder </rel><e1>Rousseau</e1>).;Jean-Jacques Rousseau topicInterest Sprache;topicInterest;Rousseau;zu lösen versucht (wie in den Sprachentstehungstheorien bei Condillac oder ;Sprachentstehung;nan;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Doch so optimistisch die <e2>Fortschrittstheorie</e2><rel>der Hochaufklärung bis hin zu </rel><e1>Condorcet</e1> auch sein mag, so unüberhörbar warnen Zivilisationsskeptiker wie Rousseau vor der Kehrseite der Perfektionierung des Menschen und vor den Risiken der Überzivilisiertheit.;Marquis de Condorcet topicInterest Fortschritt;topicInterest;Condorcet;der Hochaufklärung bis hin zu ;Fortschrittstheorie;nan;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;Doch so optimistisch die Fortschrittstheorie der Hochaufklärung bis hin zu Condorcet auch sein mag, so unüberhörbar warnen <e2>Zivilisationsskeptiker</e2><rel>wie </rel><e1>Rousseau</e1> vor der Kehrseite der Perfektionierung des Menschen und vor den Risiken der Überzivilisiertheit.;Jean-Jacques Rousseau topicInterest Zivilisation;topicInterest;Rousseau;wie ;Zivilisationsskeptiker;nan;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;"In scharfem Gegensatz zum Zukunftsoptimismus, der im (teilweise militanten und präkommunistischen) aufklärerischen <e2>Utopismus</e2><rel>(</rel><e1>Morelly</e1>, Naufrage des îles fllottantes, 1753; Code de la nature, 1755; Dom Deschamps) sogar die künftige menschliche Unsterblichkeit in Erwägung zieht (Deschamps, Condorcet), stellt sich schließlich neben Skepsis gegenüber der Zivilisation auch Erwartung von Dekadenz ein.";Étienne-Gabriel Morelly topicInterest Utopie;topicInterest;Morelly;(;Utopismus;RTS;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;"In scharfem Gegensatz zum Zukunftsoptimismus, der im (teilweise militanten und präkommunistischen) aufklärerischen <e2>Utopismus</e2><rel>(Morelly, </rel><e1>Naufrage des îles fllottantes</e1>, 1753; Code de la nature, 1755; Dom Deschamps) sogar die künftige menschliche Unsterblichkeit in Erwägung zieht (Deschamps, Condorcet), stellt sich schließlich neben Skepsis gegenüber der Zivilisation auch Erwartung von Dekadenz ein.";Naufrage des îles fllottantes about Utopie;about;Naufrage des îles fllottantes;(Morelly, ;Utopismus;RSU;201;SH;nan
"Grimm, Jürgen; Hartwig, Susanne";Französische Literaturgeschichte. Von der Aufklärung bis zur Französischen Revolution.;"In scharfem Gegensatz zum Zukunftsoptimismus, der im (teilweise militanten und präkommunistischen) aufklärerischen <e2>Utopismus</e2><rel>(Morelly, Naufrage des îles fllottantes, 1753; </rel><e1>Code de la nature</e1>, 1755; Dom Deschamps) sogar die künftige menschliche Unsterblichkeit in Erwägung zieht (Deschamps, Condorcet), stellt sich schließlich neben Skepsis gegenüber der Zivilisation auch Erwartung von Dekadenz ein.";Code de la nature about Utopie;about;Code de la nature;"(Morelly, Naufrage des îles fllottantes, 1753; ";Utopismus;nan;201;SH;nan
